classe,decil,despesa_rs_bi,beneficio_rs_bi,share_beneficio,indice_pro_rico,formula,fonte
alimentos_60,1,1.192281347613092,0.7153688085678551,0.03170559384765549,4.501169161766346,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
alimentos_60,2,1.5312301731258458,0.9187381038755075,0.040719048447412094,4.501169161766346,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
alimentos_60,3,1.917661985364204,1.1505971912185224,0.05099518848195265,4.501169161766346,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
alimentos_60,4,2.264838823824456,1.3589032942946735,0.060227445495425504,4.501169161766346,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
alimentos_60,5,2.8600225364441996,1.7160135218665198,0.0760547945475932,4.501169161766346,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
alimentos_60,6,3.1358569255204642,1.8815141553122785,0.08338988632503015,4.501169161766346,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
alimentos_60,7,3.8121643119672015,2.287298587180321,0.10137450661098639,4.501169161766346,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
alimentos_60,8,4.323604900586213,2.594162940351728,0.114974927025533,4.501169161766346,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
alimentos_60,9,6.049803761597369,3.629882256958421,0.16087865612191882,4.501169161766346,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
alimentos_60,10,10.517298397894875,6.310379038736924,0.2796799530964927,4.501169161766346,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
