ano,serie,x,y,formula,fonte
2024,lorenz,0.013176895306859206,2.210846826950405e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.013357400722021661,2.2832397280150757e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.013537906137184115,2.356836085385249e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.013718411552346571,2.4313533243305925e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.013898916967509025,2.507547931787021e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.01407942238267148,2.5846740318175682e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.014259927797833935,2.6623362798378635e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.01444043321299639,2.7403468777800664e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.014620938628158844,2.8184098517286505e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.0148014440433213,2.8966737773387342e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.014981949458483754,2.9754991107502217e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.01516245487364621,3.054456796328986e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.015342960288808664,3.1337933574127464e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.01552346570397112,3.213382126555921e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
