ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;PRODUÇÃO
2003;FEV;REGIÃO NORDESTE;BAHIA;LGN;30132
2003;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;879
2003;DEZ;REGIÃO NORDESTE;SERGIPE;LGN;24965
2003;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;30607
2003;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;32832
2003;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;32811
2003;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;33829
2003;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;31734
2003;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;36725
2003;DEZ;REGIÃO NORDESTE;CEARÁ;LGN;2896
2003;NOV;REGIÃO NORDESTE;CEARÁ;LGN;2373
2003;OUT;REGIÃO NORDESTE;CEARÁ;LGN;3086
2003;SET;REGIÃO NORDESTE;CEARÁ;LGN;213
2003;JAN;REGIÃO NORDESTE;BAHIA;LGN;32285
2003;JUL;REGIÃO NORDESTE;CEARÁ;LGN;2112
2003;JUN;REGIÃO NORDESTE;CEARÁ;LGN;2780
2003;MAI;REGIÃO NORDESTE;CEARÁ;LGN;3298
2003;ABR;REGIÃO NORDESTE;CEARÁ;LGN;3239
2003;MAR;REGIÃO NORDESTE;CEARÁ;LGN;3089
2003;FEV;REGIÃO NORDESTE;CEARÁ;LGN;3044
2003;JAN;REGIÃO NORDESTE;CEARÁ;LGN;3671
2003;DEZ;REGIÃO NORTE;AMAZONAS;LGN;74816
2003;NOV;REGIÃO NORTE;AMAZONAS;LGN;66844
2003;OUT;REGIÃO NORTE;AMAZONAS;LGN;73179
2003;SET;REGIÃO NORTE;AMAZONAS;LGN;69984
2003;AGO;REGIÃO NORTE;AMAZONAS;LGN;70312
2003;JUL;REGIÃO NORTE;AMAZONAS;LGN;73839
2003;JUN;REGIÃO NORTE;AMAZONAS;LGN;70741
2003;MAI;REGIÃO NORTE;AMAZONAS;LGN;62918
2003;ABR;REGIÃO NORTE;AMAZONAS;LGN;68853
2003;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;32779
2003;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;37056
2003;AGO;REGIÃO NORDESTE;CEARÁ;LGN;1220
2003;NOV;REGIÃO NORDESTE;SERGIPE;LGN;24041
2003;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;37098
2003;OUT;REGIÃO NORDESTE;SERGIPE;LGN;24023
2003;SET;REGIÃO NORDESTE;SERGIPE;LGN;24294
2003;AGO;REGIÃO NORDESTE;SERGIPE;LGN;25463
2003;JUL;REGIÃO NORDESTE;SERGIPE;LGN;23560
2003;JUN;REGIÃO NORDESTE;SERGIPE;LGN;22761
2003;MAI;REGIÃO NORDESTE;SERGIPE;LGN;23510
2003;ABR;REGIÃO NORDESTE;SERGIPE;LGN;20841
2003;FEV;REGIÃO NORDESTE;SERGIPE;LGN;20388
2003;JAN;REGIÃO NORDESTE;SERGIPE;LGN;24971
2003;DEZ;REGIÃO NORDESTE;ALAGOAS;LGN;10998
2003;NOV;REGIÃO NORDESTE;ALAGOAS;LGN;9230
2003;MAR;REGIÃO NORDESTE;SERGIPE;LGN;25907
2003;SET;REGIÃO NORDESTE;ALAGOAS;LGN;1440
2003;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;35051
2003;OUT;REGIÃO NORDESTE;ALAGOAS;LGN;3440
2003;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;33057
2003;JAN;REGIÃO NORDESTE;ALAGOAS;LGN;0
2003;FEV;REGIÃO NORDESTE;ALAGOAS;LGN;0
2003;MAR;REGIÃO NORDESTE;ALAGOAS;LGN;0
2003;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;31613
2003;MAI;REGIÃO NORDESTE;ALAGOAS;LGN;6946
2003;JUN;REGIÃO NORDESTE;ALAGOAS;LGN;7395
2003;JUL;REGIÃO NORDESTE;ALAGOAS;LGN;5926
2003;AGO;REGIÃO NORDESTE;ALAGOAS;LGN;3880
2003;ABR;REGIÃO NORDESTE;ALAGOAS;LGN;1760
2004;NOV;REGIÃO NORDESTE;ALAGOAS;LGN;11781
2004;OUT;REGIÃO NORDESTE;ALAGOAS;LGN;12142
2004;SET;REGIÃO NORDESTE;ALAGOAS;LGN;10894
2004;AGO;REGIÃO NORDESTE;ALAGOAS;LGN;11086
2004;JUL;REGIÃO NORDESTE;ALAGOAS;LGN;11324
2004;ABR;REGIÃO NORDESTE;ALAGOAS;LGN;6424
2004;MAI;REGIÃO NORDESTE;ALAGOAS;LGN;10566
2004;MAR;REGIÃO NORDESTE;ALAGOAS;LGN;10257
2004;FEV;REGIÃO NORDESTE;ALAGOAS;LGN;9956
2004;JAN;REGIÃO NORDESTE;ALAGOAS;LGN;10363
2004;DEZ;REGIÃO NORDESTE;ALAGOAS;LGN;11179
2004;JUN;REGIÃO NORDESTE;ALAGOAS;LGN;10443
2004;JAN;REGIÃO NORDESTE;SERGIPE;LGN;23975
2004;ABR;REGIÃO NORTE;AMAZONAS;LGN;69668
2004;MAR;REGIÃO NORDESTE;SERGIPE;LGN;25118
2004;ABR;REGIÃO NORDESTE;SERGIPE;LGN;24411
2004;MAI;REGIÃO NORDESTE;SERGIPE;LGN;21313
2004;JUN;REGIÃO NORDESTE;SERGIPE;LGN;23413
2004;JUL;REGIÃO NORDESTE;SERGIPE;LGN;24979
2004;AGO;REGIÃO NORDESTE;SERGIPE;LGN;25873
2004;SET;REGIÃO NORDESTE;SERGIPE;LGN;24720
2004;OUT;REGIÃO NORDESTE;SERGIPE;LGN;25566
2004;NOV;REGIÃO NORDESTE;SERGIPE;LGN;24463
2004;DEZ;REGIÃO NORDESTE;SERGIPE;LGN;25343
2004;JAN;REGIÃO NORDESTE;BAHIA;LGN;34946
2004;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;42246
2004;FEV;REGIÃO NORDESTE;SERGIPE;LGN;23497
2004;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;39791
2004;FEV;REGIÃO NORDESTE;BAHIA;LGN;33693
2004;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;38683
2004;MAR;REGIÃO NORDESTE;BAHIA;LGN;36037
2004;JUL;REGIÃO NORTE;AMAZONAS;LGN;51028
2004;AGO;REGIÃO NORTE;AMAZONAS;LGN;36176
2004;SET;REGIÃO NORTE;AMAZONAS;LGN;79958
2004;OUT;REGIÃO NORTE;AMAZONAS;LGN;87874
2004;NOV;REGIÃO NORTE;AMAZONAS;LGN;80016
2004;DEZ;REGIÃO NORTE;AMAZONAS;LGN;97395
2004;JAN;REGIÃO NORDESTE;CEARÁ;LGN;2375
2004;FEV;REGIÃO NORDESTE;CEARÁ;LGN;2978
2004;MAR;REGIÃO NORDESTE;CEARÁ;LGN;2450
2004;ABR;REGIÃO NORDESTE;CEARÁ;LGN;2104
2004;MAI;REGIÃO NORDESTE;CEARÁ;LGN;1979
2004;JUN;REGIÃO NORDESTE;CEARÁ;LGN;2207
2004;JUL;REGIÃO NORDESTE;CEARÁ;LGN;2786
2004;AGO;REGIÃO NORDESTE;CEARÁ;LGN;2968
2004;SET;REGIÃO NORDESTE;CEARÁ;LGN;2973
2004;OUT;REGIÃO NORDESTE;CEARÁ;LGN;2498
2004;NOV;REGIÃO NORDESTE;CEARÁ;LGN;2503
2004;DEZ;REGIÃO NORDESTE;CEARÁ;LGN;3056
2004;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;37474
2004;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;38457
2004;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;39570
2004;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;38266
2004;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;38072
2004;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;38413
2004;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;39580
2004;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;40303
2004;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;42435
2004;MAR;REGIÃO NORTE;AMAZONAS;LGN;77016
2004;JAN;REGIÃO NORTE;AMAZONAS;LGN;76504
2004;MAI;REGIÃO NORDESTE;BAHIA;LGN;36113
2004;JAN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2004;FEV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2004;MAR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2004;ABR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2004;MAI;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2004;JUN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2004;JUL;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2004;AGO;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2004;SET;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2004;OUT;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2004;NOV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2004;DEZ;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2004;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;129500
2004;JAN;REGIÃO SUL;PARANÁ;LGN;0
2004;MAR;REGIÃO SUL;PARANÁ;LGN;0
2004;ABR;REGIÃO SUL;PARANÁ;LGN;0
2004;MAI;REGIÃO SUL;PARANÁ;LGN;0
2004;JUN;REGIÃO SUL;PARANÁ;LGN;0
2004;JUL;REGIÃO SUL;PARANÁ;LGN;0
2004;AGO;REGIÃO SUL;PARANÁ;LGN;0
2004;SET;REGIÃO SUL;PARANÁ;LGN;0
2004;OUT;REGIÃO SUL;PARANÁ;LGN;0
2004;NOV;REGIÃO SUL;PARANÁ;LGN;0
2004;DEZ;REGIÃO SUL;PARANÁ;LGN;0
2004;FEV;REGIÃO NORTE;AMAZONAS;LGN;74720
2004;JUN;REGIÃO NORTE;AMAZONAS;LGN;78326
2004;FEV;REGIÃO SUL;PARANÁ;LGN;0
2004;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;107200
2004;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;112600
2004;SET;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;111500
2004;JUN;REGIÃO NORDESTE;BAHIA;LGN;34465
2004;JUL;REGIÃO NORDESTE;BAHIA;LGN;34893
2004;AGO;REGIÃO NORDESTE;BAHIA;LGN;33859
2004;SET;REGIÃO NORDESTE;BAHIA;LGN;32920
2004;OUT;REGIÃO NORDESTE;BAHIA;LGN;35719
2004;NOV;REGIÃO NORDESTE;BAHIA;LGN;32785
2004;DEZ;REGIÃO NORDESTE;BAHIA;LGN;32337
2004;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1011
2004;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1303
2004;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1213
2004;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1209
2004;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1280
2004;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1165
2004;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;951
2004;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1047
2004;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1091
2004;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1145
2004;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1240
2004;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1223
2004;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;105600
2004;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;98400
2004;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;112000
2004;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;113700
2004;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;113500
2004;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;108800
2004;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;107400
2004;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;114600
2004;ABR;REGIÃO NORDESTE;BAHIA;LGN;34742
2004;MAI;REGIÃO NORTE;AMAZONAS;LGN;77298
2005;DEZ;REGIÃO SUL;PARANÁ;LGN;0
2005;DEZ;REGIÃO NORDESTE;SERGIPE;LGN;24602
2005;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;131600
2005;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;132400
2005;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1261
2005;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1156
2005;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1185
2005;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1279
2005;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1330
2005;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1062
2005;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1121
2005;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;964
2005;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;955
2005;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1085
2005;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;147725
2005;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1065
2005;DEZ;REGIÃO NORDESTE;BAHIA;LGN;38462
2005;NOV;REGIÃO NORDESTE;BAHIA;LGN;36958
2005;OUT;REGIÃO NORDESTE;BAHIA;LGN;30437
2005;SET;REGIÃO NORDESTE;BAHIA;LGN;25533
2005;AGO;REGIÃO NORDESTE;BAHIA;LGN;38646
2005;JUL;REGIÃO NORDESTE;BAHIA;LGN;38420
2005;JUN;REGIÃO NORDESTE;BAHIA;LGN;37795
2005;MAI;REGIÃO NORDESTE;BAHIA;LGN;39368
2005;ABR;REGIÃO NORDESTE;BAHIA;LGN;38049
2005;MAR;REGIÃO NORDESTE;BAHIA;LGN;37342
2005;FEV;REGIÃO NORDESTE;BAHIA;LGN;31917
2005;JAN;REGIÃO NORDESTE;BAHIA;LGN;31588
2005;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1345
2005;NOV;REGIÃO SUL;PARANÁ;LGN;0
2005;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;97964
2005;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;189506
2005;AGO;REGIÃO SUL;PARANÁ;LGN;0
2005;JUL;REGIÃO SUL;PARANÁ;LGN;0
2005;JUN;REGIÃO SUL;PARANÁ;LGN;0
2005;MAI;REGIÃO SUL;PARANÁ;LGN;0
2005;ABR;REGIÃO SUL;PARANÁ;LGN;0
2005;MAR;REGIÃO SUL;PARANÁ;LGN;0
2005;FEV;REGIÃO SUL;PARANÁ;LGN;0
2005;JAN;REGIÃO SUL;PARANÁ;LGN;0
2005;DEZ;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2005;NOV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2005;OUT;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2005;SET;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2005;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;138370
2005;AGO;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2005;JUN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2005;MAI;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2005;ABR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2005;MAR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2005;FEV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2005;JAN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2005;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;251734
2005;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;221360
2005;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;233100
2005;SET;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;249100
2005;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;229800
2005;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;221100
2005;JUL;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2005;SET;REGIÃO SUL;PARANÁ;LGN;0
2005;NOV;REGIÃO NORDESTE;SERGIPE;LGN;24169
2005;SET;REGIÃO NORDESTE;SERGIPE;LGN;24180
2005;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;37371
2005;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;39054
2005;DEZ;REGIÃO NORDESTE;CEARÁ;LGN;1953
2005;NOV;REGIÃO NORDESTE;CEARÁ;LGN;2208
2005;OUT;REGIÃO NORDESTE;CEARÁ;LGN;1942
2005;SET;REGIÃO NORDESTE;CEARÁ;LGN;1857
2005;AGO;REGIÃO NORDESTE;CEARÁ;LGN;2214
2005;JUL;REGIÃO NORDESTE;CEARÁ;LGN;2312
2005;JUN;REGIÃO NORDESTE;CEARÁ;LGN;1927
2005;MAI;REGIÃO NORDESTE;CEARÁ;LGN;2335
2005;ABR;REGIÃO NORDESTE;CEARÁ;LGN;2612
2005;MAR;REGIÃO NORDESTE;CEARÁ;LGN;2527
2005;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;41559
2005;FEV;REGIÃO NORDESTE;CEARÁ;LGN;2266
2005;DEZ;REGIÃO NORTE;AMAZONAS;LGN;71463
2005;NOV;REGIÃO NORTE;AMAZONAS;LGN;70785
2005;OUT;REGIÃO NORTE;AMAZONAS;LGN;46804
2005;SET;REGIÃO NORTE;AMAZONAS;LGN;70130
2005;AGO;REGIÃO NORTE;AMAZONAS;LGN;95625
2005;JUL;REGIÃO NORTE;AMAZONAS;LGN;94014
2005;JUN;REGIÃO NORTE;AMAZONAS;LGN;89322
2005;MAI;REGIÃO NORTE;AMAZONAS;LGN;89768
2005;ABR;REGIÃO NORTE;AMAZONAS;LGN;90121
2005;MAR;REGIÃO NORTE;AMAZONAS;LGN;91749
2005;FEV;REGIÃO NORTE;AMAZONAS;LGN;86264
2005;JAN;REGIÃO NORTE;AMAZONAS;LGN;96773
2005;JAN;REGIÃO NORDESTE;CEARÁ;LGN;2938
2005;OUT;REGIÃO NORDESTE;SERGIPE;LGN;26281
2005;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;34818
2005;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;38965
2005;AGO;REGIÃO NORDESTE;SERGIPE;LGN;25213
2005;JUL;REGIÃO NORDESTE;SERGIPE;LGN;25582
2005;JUN;REGIÃO NORDESTE;SERGIPE;LGN;24359
2005;MAI;REGIÃO NORDESTE;SERGIPE;LGN;24053
2005;ABR;REGIÃO NORDESTE;SERGIPE;LGN;23924
2005;MAR;REGIÃO NORDESTE;SERGIPE;LGN;24836
2005;FEV;REGIÃO NORDESTE;SERGIPE;LGN;22710
2005;JAN;REGIÃO NORDESTE;SERGIPE;LGN;24972
2005;DEZ;REGIÃO NORDESTE;ALAGOAS;LGN;10424
2005;NOV;REGIÃO NORDESTE;ALAGOAS;LGN;10867
2005;OUT;REGIÃO NORDESTE;ALAGOAS;LGN;11203
2005;SET;REGIÃO NORDESTE;ALAGOAS;LGN;10740
2005;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;39524
2005;AGO;REGIÃO NORDESTE;ALAGOAS;LGN;11780
2005;JUN;REGIÃO NORDESTE;ALAGOAS;LGN;11345
2005;MAI;REGIÃO NORDESTE;ALAGOAS;LGN;11873
2005;ABR;REGIÃO NORDESTE;ALAGOAS;LGN;12405
2005;MAR;REGIÃO NORDESTE;ALAGOAS;LGN;12974
2005;FEV;REGIÃO NORDESTE;ALAGOAS;LGN;11444
2005;JAN;REGIÃO NORDESTE;ALAGOAS;LGN;12563
2005;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;37854
2005;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;38211
2005;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;42164
2005;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;39452
2005;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;39918
2005;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;39549
2005;JUL;REGIÃO NORDESTE;ALAGOAS;LGN;8668
2005;OUT;REGIÃO SUL;PARANÁ;LGN;0
2006;MAR;REGIÃO NORTE;AMAZONAS;LGN;81382
2006;FEV;REGIÃO NORTE;AMAZONAS;LGN;66708
2006;ABR;REGIÃO NORTE;AMAZONAS;LGN;88764
2006;JAN;REGIÃO NORTE;AMAZONAS;LGN;81460
2006;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;241260
2006;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;211090
2006;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;227100
2006;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;184300
2006;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;212602
2006;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;242261
2006;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1007
2006;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1157
2006;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;802
2006;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;590
2006;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;507
2006;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;486
2006;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;568
2006;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;718
2006;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;653
2006;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1037
2006;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1317
2006;DEZ;REGIÃO NORDESTE;BAHIA;LGN;34658
2006;NOV;REGIÃO NORDESTE;BAHIA;LGN;31841
2006;OUT;REGIÃO NORDESTE;BAHIA;LGN;32908
2006;SET;REGIÃO NORDESTE;BAHIA;LGN;35234
2006;AGO;REGIÃO NORDESTE;BAHIA;LGN;35896
2006;JUL;REGIÃO NORDESTE;BAHIA;LGN;36988
2006;JUN;REGIÃO NORDESTE;BAHIA;LGN;35819
2006;MAI;REGIÃO NORDESTE;BAHIA;LGN;37488
2006;ABR;REGIÃO NORDESTE;BAHIA;LGN;35485
2006;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;212300
2006;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;237600
2006;SET;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;242480
2006;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;217987
2006;DEZ;REGIÃO SUL;PARANÁ;LGN;0
2006;NOV;REGIÃO SUL;PARANÁ;LGN;0
2006;OUT;REGIÃO SUL;PARANÁ;LGN;0
2006;SET;REGIÃO SUL;PARANÁ;LGN;0
2006;AGO;REGIÃO SUL;PARANÁ;LGN;0
2006;JUL;REGIÃO SUL;PARANÁ;LGN;0
2006;JUN;REGIÃO SUL;PARANÁ;LGN;0
2006;MAI;REGIÃO SUL;PARANÁ;LGN;0
2006;ABR;REGIÃO SUL;PARANÁ;LGN;0
2006;MAR;REGIÃO SUL;PARANÁ;LGN;0
2006;FEV;REGIÃO SUL;PARANÁ;LGN;0
2006;JAN;REGIÃO SUL;PARANÁ;LGN;0
2006;MAR;REGIÃO NORDESTE;BAHIA;LGN;39872
2006;DEZ;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2006;OUT;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2006;SET;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2006;AGO;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2006;JUL;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2006;JUN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2006;MAI;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2006;ABR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2006;MAR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2006;FEV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2006;JAN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2006;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;237500
2006;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;222250
2006;NOV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2006;FEV;REGIÃO NORDESTE;BAHIA;LGN;33982
2006;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;497
2006;DEZ;REGIÃO NORDESTE;SERGIPE;LGN;25271
2006;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;37576
2006;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;40704
2006;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;36967
2006;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;38177
2006;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;32993
2006;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;34757
2006;DEZ;REGIÃO NORDESTE;CEARÁ;LGN;1372
2006;NOV;REGIÃO NORDESTE;CEARÁ;LGN;1378
2006;OUT;REGIÃO NORDESTE;CEARÁ;LGN;1526
2006;SET;REGIÃO NORDESTE;CEARÁ;LGN;1414
2006;JAN;REGIÃO NORDESTE;BAHIA;LGN;36265
2006;JUL;REGIÃO NORDESTE;CEARÁ;LGN;2025
2006;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;38939
2006;JUN;REGIÃO NORDESTE;CEARÁ;LGN;2191
2006;ABR;REGIÃO NORDESTE;CEARÁ;LGN;2635
2006;MAR;REGIÃO NORDESTE;CEARÁ;LGN;2285
2006;FEV;REGIÃO NORDESTE;CEARÁ;LGN;1961
2006;JAN;REGIÃO NORDESTE;CEARÁ;LGN;1816
2006;DEZ;REGIÃO NORTE;AMAZONAS;LGN;86954
2006;NOV;REGIÃO NORTE;AMAZONAS;LGN;93335
2006;OUT;REGIÃO NORTE;AMAZONAS;LGN;96397
2006;SET;REGIÃO NORTE;AMAZONAS;LGN;80159
2006;AGO;REGIÃO NORTE;AMAZONAS;LGN;97301
2006;JUL;REGIÃO NORTE;AMAZONAS;LGN;95690
2006;JUN;REGIÃO NORTE;AMAZONAS;LGN;84839
2006;MAI;REGIÃO NORTE;AMAZONAS;LGN;65387
2006;MAI;REGIÃO NORDESTE;CEARÁ;LGN;2597
2006;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;39430
