cod_ibge,uf,ano
3104601,MG,2022
3104601,MG,2023
3104700,MG,2019
3104700,MG,2020
3104700,MG,2021
3104700,MG,2022
3104700,MG,2023
3104809,MG,2019
3104809,MG,2020
3104809,MG,2021
3104809,MG,2022
3104809,MG,2023
3104908,MG,2019
3104908,MG,2020
3104908,MG,2021
3104908,MG,2022
3104908,MG,2023
3105004,MG,2019
3105004,MG,2020
3105004,MG,2021
3105004,MG,2022
3105004,MG,2023
3105103,MG,2019
3105103,MG,2020
3105103,MG,2021
3105103,MG,2022
3105103,MG,2023
3105202,MG,2019
3105202,MG,2020
3105202,MG,2021
3105202,MG,2022
3105202,MG,2023
3105301,MG,2019
3105301,MG,2020
3105301,MG,2021
3105301,MG,2022
3105301,MG,2023
3105400,MG,2019
3105400,MG,2020
3105400,MG,2021
3105400,MG,2022
3105400,MG,2023
3105509,MG,2019
3105509,MG,2020
3105509,MG,2021
3105509,MG,2022
3105509,MG,2023
3105608,MG,2019
3105608,MG,2020
3105608,MG,2021
3105608,MG,2022
3105608,MG,2023
3105707,MG,2019
3105707,MG,2020
3105707,MG,2021
3105707,MG,2022
3105707,MG,2023
3105905,MG,2019
3105905,MG,2020
3105905,MG,2021
3105905,MG,2022
3105905,MG,2023
3106002,MG,2019
3106002,MG,2020
3106002,MG,2021
3106002,MG,2022
3106002,MG,2023
3106101,MG,2019
3106101,MG,2020
3106101,MG,2021
3106101,MG,2022
3106101,MG,2023
3106200,MG,2019
3106200,MG,2020
3106200,MG,2021
3106200,MG,2022
3106200,MG,2023
3106309,MG,2019
3106309,MG,2020
3106309,MG,2021
3106309,MG,2022
3106309,MG,2023
3106408,MG,2019
3106408,MG,2020
3106408,MG,2021
3106408,MG,2022
3106408,MG,2023
3106507,MG,2019
3106507,MG,2020
3106507,MG,2021
3106507,MG,2022
3106507,MG,2023
3106606,MG,2019
3106606,MG,2020
3106606,MG,2021
3106606,MG,2022
3106606,MG,2023
3106655,MG,2019
3106655,MG,2020
3106655,MG,2021
3106655,MG,2022
3106655,MG,2023
3106705,MG,2019
3106705,MG,2020
3106705,MG,2021
3106705,MG,2022
3106705,MG,2023
3106804,MG,2019
3106804,MG,2020
3106804,MG,2021
3106804,MG,2022
3106804,MG,2023
3106903,MG,2019
3106903,MG,2020
3106903,MG,2021
3106903,MG,2022
3106903,MG,2023
3107000,MG,2019
3107000,MG,2020
3107000,MG,2021
3107000,MG,2022
3107000,MG,2023
3107109,MG,2019
3107109,MG,2020
3107109,MG,2021
3107109,MG,2022
3107109,MG,2023
3107208,MG,2019
3107208,MG,2020
3107208,MG,2021
3107208,MG,2022
3107208,MG,2023
3107307,MG,2019
3107307,MG,2020
3107307,MG,2021
3107307,MG,2022
3107307,MG,2023
3107406,MG,2019
3107406,MG,2020
3107406,MG,2021
3107406,MG,2022
3107406,MG,2023
3107505,MG,2019
3107505,MG,2020
3107505,MG,2021
3107505,MG,2022
3107505,MG,2023
3107604,MG,2019
3107604,MG,2020
3107604,MG,2021
3107604,MG,2022
3107604,MG,2023
3107703,MG,2019
3107703,MG,2020
3107703,MG,2021
3107703,MG,2022
3107703,MG,2023
3128808,MG,2019
3128808,MG,2020
3128808,MG,2021
3128808,MG,2022
3128808,MG,2023
3128907,MG,2019
3128907,MG,2020
3128907,MG,2021
3128907,MG,2022
3128907,MG,2023
3129004,MG,2019
3129004,MG,2020
3129004,MG,2021
3129004,MG,2022
3129004,MG,2023
3129103,MG,2019
3129103,MG,2020
3129103,MG,2021
3129103,MG,2022
3129103,MG,2023
3129202,MG,2019
3129202,MG,2020
3129202,MG,2021
3129202,MG,2022
3129202,MG,2023
3129301,MG,2019
3129301,MG,2020
3129301,MG,2021
3129301,MG,2022
3129301,MG,2023
3129400,MG,2019
3129400,MG,2020
3129400,MG,2021
3129400,MG,2022
3129400,MG,2023
3129509,MG,2019
3129509,MG,2020
3129509,MG,2021
3129509,MG,2022
3129509,MG,2023
3129608,MG,2019
3129608,MG,2020
3129608,MG,2021
3129608,MG,2022
3129608,MG,2023
3129657,MG,2019
3129657,MG,2020
3129657,MG,2021
3129657,MG,2022
3129657,MG,2023
3129707,MG,2019
3129707,MG,2020
3129707,MG,2021
3129707,MG,2022
3129707,MG,2023
3129806,MG,2019
3129806,MG,2020
3129806,MG,2021
3129806,MG,2022
3129806,MG,2023
3129905,MG,2019
3129905,MG,2020
3129905,MG,2021
3129905,MG,2022
3129905,MG,2023
3130002,MG,2019
3130002,MG,2020
3130002,MG,2021
3130002,MG,2022
3130002,MG,2023
3130051,MG,2019
3130051,MG,2020
3130051,MG,2021
3130051,MG,2022
3130051,MG,2023
3130101,MG,2019
3130101,MG,2020
3130101,MG,2021
3130101,MG,2022
3130101,MG,2023
3130200,MG,2019
3130200,MG,2020
3130200,MG,2021
3130200,MG,2022
3130200,MG,2023
3130309,MG,2019
3130309,MG,2020
3130309,MG,2021
3130309,MG,2022
3130309,MG,2023
3130408,MG,2019
3130408,MG,2020
3130408,MG,2021
3130408,MG,2022
3130408,MG,2023
3130507,MG,2019
3130507,MG,2020
3130507,MG,2021
3130507,MG,2022
3130507,MG,2023
3130556,MG,2019
3130556,MG,2020
3130556,MG,2021
3130556,MG,2022
3130556,MG,2023
3130606,MG,2019
3130606,MG,2020
3130606,MG,2021
3130606,MG,2022
3130606,MG,2023
3130655,MG,2019
3130655,MG,2020
3130655,MG,2021
3130655,MG,2022
3130655,MG,2023
3130705,MG,2019
3130705,MG,2020
3130705,MG,2021
3130705,MG,2022
3130705,MG,2023
3130804,MG,2019
3130804,MG,2020
3130804,MG,2021
3130804,MG,2022
3130804,MG,2023
3130903,MG,2019
3130903,MG,2020
3130903,MG,2021
3130903,MG,2022
3130903,MG,2023
3131000,MG,2019
3131000,MG,2020
3131000,MG,2021
3131000,MG,2022
3131000,MG,2023
3131109,MG,2019
3131109,MG,2020
3131109,MG,2021
3131109,MG,2022
3131109,MG,2023
3131158,MG,2019
3131158,MG,2020
3131158,MG,2021
3131158,MG,2022
3131158,MG,2023
3131208,MG,2019
3131208,MG,2020
3131208,MG,2021
3131208,MG,2022
3131208,MG,2023
3131307,MG,2019
3131307,MG,2020
3131307,MG,2021
3131307,MG,2022
3131307,MG,2023
3131406,MG,2019
3131406,MG,2020
3131406,MG,2021
3131406,MG,2022
3131406,MG,2023
3131505,MG,2019
3131505,MG,2020
3131505,MG,2021
3131505,MG,2022
3131505,MG,2023
3131604,MG,2019
3131604,MG,2020
3131604,MG,2021
3131604,MG,2022
3131604,MG,2023
3131703,MG,2019
3131703,MG,2020
3131703,MG,2021
3131703,MG,2022
3131703,MG,2023
3131802,MG,2019
3131802,MG,2020
3131802,MG,2021
3131802,MG,2022
3131802,MG,2023
3131901,MG,2019
3131901,MG,2020
3131901,MG,2021
3131901,MG,2022
3131901,MG,2023
3132008,MG,2019
3132008,MG,2020
3132008,MG,2021
3132008,MG,2022
3132008,MG,2023
3132107,MG,2019
3132107,MG,2020
3132107,MG,2021
3132107,MG,2022
3132107,MG,2023
3132206,MG,2019
3132206,MG,2020
3132206,MG,2021
3132206,MG,2022
3132206,MG,2023
3132305,MG,2019
3132305,MG,2020
3132305,MG,2021
3132305,MG,2022
3132305,MG,2023
3132404,MG,2019
3132404,MG,2020
3132404,MG,2021
3132404,MG,2022
3132404,MG,2023
3132503,MG,2019
3132503,MG,2020
3132503,MG,2021
3132503,MG,2022
3132503,MG,2023
3132602,MG,2019
3132602,MG,2020
3132602,MG,2021
3132602,MG,2022
3132602,MG,2023
3132701,MG,2019
3132701,MG,2020
3132701,MG,2021
3132701,MG,2022
3132701,MG,2023
3132800,MG,2019
3132800,MG,2020
3132800,MG,2021
3132800,MG,2022
3132800,MG,2023
3132909,MG,2019
3132909,MG,2020
3132909,MG,2021
3132909,MG,2022
3132909,MG,2023
3133006,MG,2019
3133006,MG,2020
3133006,MG,2021
3133006,MG,2022
3133006,MG,2023
3133105,MG,2019
3133105,MG,2020
3133105,MG,2021
3133105,MG,2022
3133105,MG,2023
3133204,MG,2019
3133204,MG,2020
3133204,MG,2021
3133204,MG,2022
3133204,MG,2023
3133303,MG,2019
3133303,MG,2020
3133303,MG,2021
3133303,MG,2022
3133303,MG,2023
3133402,MG,2019
3133402,MG,2020
3133402,MG,2021
3133402,MG,2022
3133402,MG,2023
3133501,MG,2019
3133501,MG,2020
3133501,MG,2021
3133501,MG,2022
3133501,MG,2023
3133600,MG,2019
3133600,MG,2020
3133600,MG,2021
3133600,MG,2022
3133600,MG,2023
3133709,MG,2019
3133709,MG,2020
3133709,MG,2021
3133709,MG,2022
3133709,MG,2023
3133758,MG,2019
3133758,MG,2020
3133758,MG,2021
3133758,MG,2022
3133758,MG,2023
3133808,MG,2019
3133808,MG,2020
3133808,MG,2021
3133808,MG,2022
3133808,MG,2023
3133907,MG,2019
3133907,MG,2020
3133907,MG,2021
3133907,MG,2022
3133907,MG,2023
3134004,MG,2019
3134004,MG,2020
3134004,MG,2021
3134004,MG,2022
3134004,MG,2023
3134103,MG,2019
3134103,MG,2020
3134103,MG,2021
3134103,MG,2022
3134103,MG,2023
3134202,MG,2019
3134202,MG,2020
3134202,MG,2021
3134202,MG,2022
3134202,MG,2023
3134301,MG,2019
3134301,MG,2020
3134301,MG,2021
3134301,MG,2022
3134301,MG,2023
3134400,MG,2019
3134400,MG,2020
3134400,MG,2021
3134400,MG,2022
3134400,MG,2023
3134509,MG,2019
3134509,MG,2020
3134509,MG,2021
3134509,MG,2022
3134509,MG,2023
3134608,MG,2019
3134608,MG,2020
3134608,MG,2021
3134608,MG,2022
3134608,MG,2023
3134707,MG,2019
3134707,MG,2020
3134707,MG,2021
3134707,MG,2022
3134707,MG,2023
3134806,MG,2019
3134806,MG,2020
3134806,MG,2021
3134806,MG,2022
3134806,MG,2023
3134905,MG,2019
3134905,MG,2020
3134905,MG,2021
3134905,MG,2022
3134905,MG,2023
3135001,MG,2019
3135001,MG,2020
3135001,MG,2021
3135001,MG,2022
3135001,MG,2023
3135050,MG,2019
3135050,MG,2020
3135050,MG,2021
3135050,MG,2022
3135050,MG,2023
3135076,MG,2019
3135076,MG,2020
3135076,MG,2021
3135076,MG,2022
3135076,MG,2023
3135100,MG,2019
3135100,MG,2020
3135100,MG,2021
3135100,MG,2022
3135100,MG,2023
3135209,MG,2019
3135209,MG,2020
3135209,MG,2021
3135209,MG,2022
3135209,MG,2023
3135308,MG,2019
3135308,MG,2020
3135308,MG,2021
3135308,MG,2022
3135308,MG,2023
3135357,MG,2019
3135357,MG,2020
3135357,MG,2021
3135357,MG,2022
3135357,MG,2023
3135407,MG,2019
3135407,MG,2020
3135407,MG,2021
3135407,MG,2022
3135407,MG,2023
3135456,MG,2019
3135456,MG,2020
3135456,MG,2021
3135456,MG,2022
3135456,MG,2023
3135506,MG,2019
3135506,MG,2020
3135506,MG,2021
3135506,MG,2022
3135506,MG,2023
3135605,MG,2019
3135605,MG,2020
3135605,MG,2021
3135605,MG,2022
3135605,MG,2023
3135704,MG,2019
3135704,MG,2020
3135704,MG,2021
3135704,MG,2022
3135704,MG,2023
3135803,MG,2019
3135803,MG,2020
3135803,MG,2021
3135803,MG,2022
3135803,MG,2023
3135902,MG,2019
3135902,MG,2020
3135902,MG,2021
3135902,MG,2022
3135902,MG,2023
3136009,MG,2019
3136009,MG,2020
3136009,MG,2021
3136009,MG,2022
3136009,MG,2023
3136108,MG,2019
3136108,MG,2020
3136108,MG,2021
3136108,MG,2022
3136108,MG,2023
3136207,MG,2019
3136207,MG,2020
3136207,MG,2021
3136207,MG,2022
3136207,MG,2023
3136306,MG,2019
3136306,MG,2020
3136306,MG,2021
3136306,MG,2022
3136306,MG,2023
3136405,MG,2019
3136405,MG,2020
3136405,MG,2021
3136405,MG,2022
3136405,MG,2023
3136504,MG,2019
3136504,MG,2020
3136504,MG,2021
3136504,MG,2022
3136504,MG,2023
3136520,MG,2019
3136520,MG,2020
3136520,MG,2021
3136520,MG,2022
3136520,MG,2023
3136553,MG,2019
3136553,MG,2020
3136553,MG,2021
3136553,MG,2022
3136553,MG,2023
3136579,MG,2019
3136579,MG,2020
3136579,MG,2021
3136579,MG,2022
3136579,MG,2023
3136603,MG,2019
3136603,MG,2020
3136603,MG,2021
3136603,MG,2022
3136603,MG,2023
3136652,MG,2019
3136652,MG,2020
3136652,MG,2021
3136652,MG,2022
3136652,MG,2023
3136702,MG,2019
3136702,MG,2020
3136702,MG,2021
3136702,MG,2022
3136702,MG,2023
3136801,MG,2019
3136801,MG,2020
3136801,MG,2021
3136801,MG,2022
3136801,MG,2023
3136900,MG,2019
3136900,MG,2020
3136900,MG,2021
3136900,MG,2022
3136900,MG,2023
3136959,MG,2019
3136959,MG,2020
3136959,MG,2021
3136959,MG,2022
3136959,MG,2023
3137007,MG,2019
3137007,MG,2020
3137007,MG,2021
3137007,MG,2022
3137007,MG,2023
3137106,MG,2019
3137106,MG,2020
3137106,MG,2021
3137106,MG,2022
3137106,MG,2023
3137205,MG,2019
3137205,MG,2020
3137205,MG,2021
3137205,MG,2022
3137205,MG,2023
3137304,MG,2019
3137304,MG,2020
3137304,MG,2021
3137304,MG,2022
3137304,MG,2023
3137403,MG,2019
3137403,MG,2020
3137403,MG,2021
3137403,MG,2022
3137403,MG,2023
3137502,MG,2019
3137502,MG,2020
3137502,MG,2021
3137502,MG,2022
3137502,MG,2023
3137536,MG,2019
3137536,MG,2020
3137536,MG,2021
3137536,MG,2022
3137536,MG,2023
3137601,MG,2019
3137601,MG,2020
3137601,MG,2021
3137601,MG,2022
3137601,MG,2023
3137700,MG,2019
3137700,MG,2020
3137700,MG,2021
3137700,MG,2022
3137700,MG,2023
3137809,MG,2019
3137809,MG,2020
3137809,MG,2021
3137809,MG,2022
3137809,MG,2023
3137908,MG,2019
3137908,MG,2020
3137908,MG,2021
3137908,MG,2022
3137908,MG,2023
3138005,MG,2019
3138005,MG,2020
3138005,MG,2021
3138005,MG,2022
3138005,MG,2023
3138104,MG,2019
3138104,MG,2020
3138104,MG,2021
3138104,MG,2022
3138104,MG,2023
3138203,MG,2019
3138203,MG,2020
3138203,MG,2021
3138203,MG,2022
3138203,MG,2023
3138302,MG,2019
3138302,MG,2020
3138302,MG,2021
3138302,MG,2022
3138302,MG,2023
3138351,MG,2019
3138351,MG,2020
3138351,MG,2021
3138351,MG,2022
3138351,MG,2023
3138401,MG,2019
3138401,MG,2020
3138401,MG,2021
3138401,MG,2022
3138401,MG,2023
3138500,MG,2019
3138500,MG,2020
3138500,MG,2021
3138500,MG,2022
3138500,MG,2023
3138609,MG,2019
3138609,MG,2020
3138609,MG,2021
3138609,MG,2022
3138609,MG,2023
3138625,MG,2019
3138625,MG,2020
3138625,MG,2021
3138625,MG,2022
3138625,MG,2023
3138658,MG,2019
3138658,MG,2020
3138658,MG,2021
3138658,MG,2022
3138658,MG,2023
3138674,MG,2019
3138674,MG,2020
3138674,MG,2021
3138674,MG,2022
3138674,MG,2023
3138682,MG,2019
3138682,MG,2020
3138682,MG,2021
3138682,MG,2022
3138682,MG,2023
3138708,MG,2019
3138708,MG,2020
3138708,MG,2021
3138708,MG,2022
3138708,MG,2023
3138807,MG,2019
3138807,MG,2020
3138807,MG,2021
3138807,MG,2022
3138807,MG,2023
3138906,MG,2019
3138906,MG,2020
3138906,MG,2021
3138906,MG,2022
3138906,MG,2023
3139003,MG,2019
3139003,MG,2020
3139003,MG,2021
3139003,MG,2022
3139003,MG,2023
3139102,MG,2019
3139102,MG,2020
3139102,MG,2021
3139102,MG,2022
3139102,MG,2023
3139201,MG,2019
3139201,MG,2020
3139201,MG,2021
3139201,MG,2022
3139201,MG,2023
3139250,MG,2019
3139250,MG,2020
3139250,MG,2021
3139250,MG,2022
3139250,MG,2023
3139300,MG,2019
3139300,MG,2020
3139300,MG,2021
3139300,MG,2022
3139300,MG,2023
3139409,MG,2019
3139409,MG,2020
3139409,MG,2021
3139409,MG,2022
3139409,MG,2023
3139508,MG,2019
3139508,MG,2020
3139508,MG,2021
3139508,MG,2022
3139508,MG,2023
3139607,MG,2019
3139607,MG,2020
3139607,MG,2021
3139607,MG,2022
3139607,MG,2023
3139706,MG,2019
3139706,MG,2020
3139706,MG,2021
3139706,MG,2022
3139706,MG,2023
3139805,MG,2019
3139805,MG,2020
3139805,MG,2021
3139805,MG,2022
3139805,MG,2023
3139904,MG,2019
3139904,MG,2020
3139904,MG,2021
3139904,MG,2022
3139904,MG,2023
3140001,MG,2019
3140001,MG,2020
3140001,MG,2021
3140001,MG,2022
3140001,MG,2023
3140100,MG,2019
3140100,MG,2020
3140100,MG,2021
3140100,MG,2022
3140100,MG,2023
3140159,MG,2019
3140159,MG,2020
3140159,MG,2021
3140159,MG,2022
3140159,MG,2023
3140209,MG,2019
3140209,MG,2020
3140209,MG,2021
3140209,MG,2022
3140209,MG,2023
3140308,MG,2019
3140308,MG,2020
3140308,MG,2021
3140308,MG,2022
3140308,MG,2023
3140407,MG,2019
3140407,MG,2020
3140407,MG,2021
3140407,MG,2022
3140407,MG,2023
3140506,MG,2019
3140506,MG,2020
3140506,MG,2021
3140506,MG,2022
3140506,MG,2023
3140530,MG,2019
3140530,MG,2020
3140530,MG,2021
3140530,MG,2022
3140530,MG,2023
3140555,MG,2019
3140555,MG,2020
3140555,MG,2021
3140555,MG,2022
3140555,MG,2023
3140605,MG,2019
3140605,MG,2020
3140605,MG,2021
3140605,MG,2022
3140605,MG,2023
3140704,MG,2019
3140704,MG,2020
3140704,MG,2021
3140704,MG,2022
3140704,MG,2023
3140803,MG,2019
3140803,MG,2020
3140803,MG,2021
3140803,MG,2022
3140803,MG,2023
3140852,MG,2019
3140852,MG,2020
3140852,MG,2021
3140852,MG,2022
3140852,MG,2023
3140902,MG,2019
3140902,MG,2020
3140902,MG,2021
3140902,MG,2022
3140902,MG,2023
3141009,MG,2019
3141009,MG,2020
3141009,MG,2021
3141009,MG,2022
3141009,MG,2023
3141108,MG,2019
3141108,MG,2020
3141108,MG,2021
3141108,MG,2022
3141108,MG,2023
3141207,MG,2019
3141207,MG,2020
3141207,MG,2021
3141207,MG,2022
3141207,MG,2023
3141306,MG,2019
3141306,MG,2020
3141306,MG,2021
3141306,MG,2022
3141306,MG,2023
3141405,MG,2019
3141405,MG,2020
3141405,MG,2021
3141405,MG,2022
3141405,MG,2023
3141504,MG,2019
3141504,MG,2020
3141504,MG,2021
3141504,MG,2022
3141504,MG,2023
3141603,MG,2019
3141603,MG,2020
3141603,MG,2021
3141603,MG,2022
3141603,MG,2023
3141702,MG,2019
3141702,MG,2020
3141702,MG,2021
3141702,MG,2022
3141702,MG,2023
3141801,MG,2019
3141801,MG,2020
3141801,MG,2021
3141801,MG,2022
3141801,MG,2023
3141900,MG,2019
3141900,MG,2020
3141900,MG,2021
3141900,MG,2022
3141900,MG,2023
3142007,MG,2019
3142007,MG,2020
3142007,MG,2021
3142007,MG,2022
3142007,MG,2023
3142106,MG,2019
3142106,MG,2020
3142106,MG,2021
3142106,MG,2022
3142106,MG,2023
3142205,MG,2019
3142205,MG,2020
3142205,MG,2021
3142205,MG,2022
3142205,MG,2023
3142254,MG,2019
3142254,MG,2020
3142254,MG,2021
3142254,MG,2022
3142254,MG,2023
3142304,MG,2019
3142304,MG,2020
3142304,MG,2021
3142304,MG,2022
3142304,MG,2023
3142403,MG,2019
3142403,MG,2020
3142403,MG,2021
3142403,MG,2022
3142403,MG,2023
3142502,MG,2019
3142502,MG,2020
3142502,MG,2021
3142502,MG,2022
3142502,MG,2023
3142601,MG,2019
3142601,MG,2020
3142601,MG,2021
3142601,MG,2022
3142601,MG,2023
3142700,MG,2019
3142700,MG,2020
3142700,MG,2021
3142700,MG,2022
3142700,MG,2023
3142809,MG,2019
3142809,MG,2020
3142809,MG,2021
3142809,MG,2022
3142809,MG,2023
3142908,MG,2019
3142908,MG,2020
3142908,MG,2021
3142908,MG,2022
3142908,MG,2023
3143005,MG,2019
3143005,MG,2020
3143005,MG,2021
3143005,MG,2022
3143005,MG,2023
3143104,MG,2019
3143104,MG,2020
3143104,MG,2021
3143104,MG,2022
3143104,MG,2023
3143153,MG,2019
3143153,MG,2020
3143153,MG,2021
3143153,MG,2022
3143153,MG,2023
3143203,MG,2019
3143203,MG,2020
3143203,MG,2021
3143203,MG,2022
3143203,MG,2023
3143302,MG,2019
3143302,MG,2020
3143302,MG,2021
3143302,MG,2022
3143302,MG,2023
3143401,MG,2019
3143401,MG,2020
3143401,MG,2021
3143401,MG,2022
3143401,MG,2023
3143450,MG,2019
3143450,MG,2020
3143450,MG,2021
3143450,MG,2022
3143450,MG,2023
3143500,MG,2019
3143500,MG,2020
3143500,MG,2021
3143500,MG,2022
3143500,MG,2023
3143609,MG,2019
3143609,MG,2020
3143609,MG,2021
3143609,MG,2022
3143609,MG,2023
3143708,MG,2019
3143708,MG,2020
3143708,MG,2021
3143708,MG,2022
3143708,MG,2023
3143807,MG,2019
3143807,MG,2020
3143807,MG,2021
3143807,MG,2022
3143807,MG,2023
3143906,MG,2019
3143906,MG,2020
3143906,MG,2021
3143906,MG,2022
3143906,MG,2023
3144003,MG,2019
3144003,MG,2020
3144003,MG,2021
3144003,MG,2022
3144003,MG,2023
3144102,MG,2019
3144102,MG,2020
3144102,MG,2021
3144102,MG,2022
3144102,MG,2023
3144201,MG,2019
3144201,MG,2020
3144201,MG,2021
3144201,MG,2022
3144201,MG,2023
3144300,MG,2019
3144300,MG,2020
3144300,MG,2021
3144300,MG,2022
3144300,MG,2023
3144359,MG,2019
3144359,MG,2020
3144359,MG,2021
3144359,MG,2022
3144359,MG,2023
3144375,MG,2019
3144375,MG,2020
3144375,MG,2021
3144375,MG,2022
3144375,MG,2023
3144409,MG,2019
3144409,MG,2020
3144409,MG,2021
3144409,MG,2022
3144409,MG,2023
3144508,MG,2019
3144508,MG,2020
3144508,MG,2021
3144508,MG,2022
3144508,MG,2023
3144607,MG,2019
3144607,MG,2020
3144607,MG,2021
3144607,MG,2022
3144607,MG,2023
3144656,MG,2019
3144656,MG,2020
3144656,MG,2021
3144656,MG,2022
3144656,MG,2023
3144672,MG,2019
3144672,MG,2020
3144672,MG,2021
3144672,MG,2022
3144672,MG,2023
3144706,MG,2019
3144706,MG,2020
3144706,MG,2021
3144706,MG,2022
3144706,MG,2023
3144805,MG,2019
3144805,MG,2020
3144805,MG,2021
3144805,MG,2022
3144805,MG,2023
3144904,MG,2019
3144904,MG,2020
3144904,MG,2021
3144904,MG,2022
3144904,MG,2023
3145000,MG,2019
3145000,MG,2020
3145000,MG,2021
3145000,MG,2022
3145000,MG,2023
3145059,MG,2019
3145059,MG,2020
3145059,MG,2021
3145059,MG,2022
3145059,MG,2023
3145109,MG,2019
3145109,MG,2020
3145109,MG,2021
3145109,MG,2022
3145109,MG,2023
3145208,MG,2019
3145208,MG,2020
3145208,MG,2021
3145208,MG,2022
3145208,MG,2023
3145307,MG,2019
3145307,MG,2020
3145307,MG,2021
3145307,MG,2022
3145307,MG,2023
3145356,MG,2019
3145356,MG,2020
3145356,MG,2021
3145356,MG,2022
3145356,MG,2023
3145372,MG,2019
3145372,MG,2020
3145372,MG,2021
3145372,MG,2022
3145372,MG,2023
3145406,MG,2019
3145406,MG,2020
3145406,MG,2021
3145406,MG,2022
3145406,MG,2023
3145455,MG,2019
3145455,MG,2020
3145455,MG,2021
3145455,MG,2022
3145455,MG,2023
3145505,MG,2019
3145505,MG,2020
3145505,MG,2021
3145505,MG,2022
3145505,MG,2023
3145604,MG,2019
3145604,MG,2020
3145604,MG,2021
3145604,MG,2022
3145604,MG,2023
3145703,MG,2019
3145703,MG,2020
3145703,MG,2021
3145703,MG,2022
3145703,MG,2023
3145802,MG,2019
3145802,MG,2020
3145802,MG,2021
3145802,MG,2022
3145802,MG,2023
3145851,MG,2019
3145851,MG,2020
3145851,MG,2021
3145851,MG,2022
3145851,MG,2023
3145877,MG,2019
3145877,MG,2020
3145877,MG,2021
3145877,MG,2022
3145877,MG,2023
3145901,MG,2019
3145901,MG,2020
3145901,MG,2021
3145901,MG,2022
3145901,MG,2023
3146008,MG,2019
3146008,MG,2020
3146008,MG,2021
3146008,MG,2022
3146008,MG,2023
3146107,MG,2019
3146107,MG,2020
3146107,MG,2021
3146107,MG,2022
3146107,MG,2023
3146206,MG,2019
3146206,MG,2020
3146206,MG,2021
3146206,MG,2022
3146206,MG,2023
3146255,MG,2019
3146255,MG,2020
3146255,MG,2021
3146255,MG,2022
3146255,MG,2023
3146305,MG,2019
3146305,MG,2020
3146305,MG,2021
3146305,MG,2022
3146305,MG,2023
3146404,MG,2019
3146404,MG,2020
3146404,MG,2021
3146404,MG,2022
3146404,MG,2023
3146503,MG,2019
3146503,MG,2020
3146503,MG,2021
3146503,MG,2022
3146503,MG,2023
3146552,MG,2019
3146552,MG,2020
3146552,MG,2021
